dialogue,label,character_name,character_group
"Your target's name is Vittoria Vici. She oversees the East Empire Company's business holdings in Solitude. The wedding is being held in that city, at the Temple of the Divines. Her death will cause an uproar, which is exactly what we want. Vici is likely to address her guests frequently, as is the wedding custom. Kill her when she does that, and I promise you a significant bonus. Now go. And give the city of Solitude a celebration they're not likely to forget.",CHARACTER,Astrid,female
Can you provide any more details on the contract?,CHARACTER,Dragonborn,playerChoice
"This is a public kill. How you do it is entirely up to you. Arrow to the throat? Knife in the belly? Your choice, so long as it's loud and messy. Because of the current political climate, people are going to assume the murder is related to the bad blood between the Legion and Stormcloaks. In any event, when Vici dies, it's going to be complete pandemonium. Best have your escape route planned out in advance.",CHARACTER,Astrid,female
What's Vici's connection to the Emperor?,CHARACTER,Dragonborn,playerChoice
"An excellent question. Vittoria Vici is the first cousin to our dear Emperor, Titus Mede II. Vici has obvious Imperial connections. Her husband has ties to the Stormcloaks. Their union is a step toward reconciliation. So if there's a murder at the wedding... Not only will it stall the peace process -- it will send shockwaves throughout the entire Empire. The Emperor's hand will be forced. He'll have to travel to Skyrim to deal with the aftermath...and he'll find the Dark Brotherhood waiting.",CHARACTER,Astrid,female
Why isn't the Emperor attending the wedding?,CHARACTER,Dragonborn,playerChoice
"Hmph. He had a trip to Skyrim planned for months, and canceled at the last minute. Much to his cousin's dismay. Seems the Emperor realized his presence would necessitate a more direct role in the ongoing hostilities. A role he was, obviously, unwilling to take. All that will change with his cousin's murder. Everyone will think it was motivated by the conflict between the Imperial Legion and Stormcloaks. And the Emperor will be forced to come clean up the mess. Off to Solitude with you. Time to give the Emperor some real motivation to visit Skyrim.",CHARACTER,Astrid,female
"As usual, the other Family members can comment on the current contract.",ACTION,ACTION,ACTION
You got to kill a soft little woman on her wedding day? What's next? Murdering a crippled orphan in his sleep?,CHARACTER,Arnbjorn,male
"It's no fair. I love weddings. Astrid should have given this contract to me. Instead, she's got me visiting cities, assessing security. How boring. But listen, I think I can help you. The wedding reception is outside the Temple of the Divines, right? In Solitude? If so, the bride will probably address the crowd from the balcony. It overlooks the courtyard. Well, there's an old statue there. I've seen it. Hanging right over where she'll be standing. Old means weak. Weak means it could fall. Hmmm?",CHARACTER,Babette,female
"Ah, killing her will be easy. She'll be so happy, she'll never see it coming. I should know, I killed a bride once. It was our honeymoon. Tepid, I said! The bathwater should be tepid! Lukewarm is not tepid! Close, maybe, but there is a difference! Stupid cow.",CHARACTER,Festus,male
"I hope you don't mind, but I took the liberty of surveying the site of the reception. There's a small parapet, just opposite the balcony, that would prove an excellent spot for a long-range kill. I left something there for you. If you're inclined to take that approach.",CHARACTER,Gabriella,female
Slaughtering the Emperor's cousin? At her wedding? Those guards will be out for blood. Wouldn't surprise me if the crowd jumped in too.,CHARACTER,Nazir,male
"Your contract sound simple, which means it certainly will not be. Getting into that reception will be easy, but have you thought about getting out?",CHARACTER,Veezara,male
The player goes to the wedding. If Vici is approached formally...,ACTION,ACTION,ACTION
What an amazing day this has been. I hope you've been enjoying the festivities. I'm...I'm just so overwhelmed. Such kindness...for me.,CHARACTER,Vittoria,female
The Stormcloaks say hello!,CHARACTER,Dragonborn,playerChoice
"Oh! Well, you tell your Stormcloak friends ""hello"" right back at them! This is a day of healing! Legion, Stormcloaks -- all are welcome here!",CHARACTER,Vittoria,female
Hail the Imperial Legion!,CHARACTER,Dragonborn,playerChoice
"Ha ha ha ha! Yes, yes indeed! Hail the Imperial Legion! Hail the Stormcloaks! Hail Solitude and the Eight Divines! On this glorious day, we honor everyone! Ha ha ha ha!",CHARACTER,Vittoria,female
(Remain silent),CHARACTER,Dragonborn,playerChoice
"Oh, no need to be shy! My day is your day! Please -- eat, drink, make merry! We're all friends here!",CHARACTER,Vittoria,female
Vittoria will also make a speech from the balcony. For posterity:,ACTION,ACTION,ACTION
"Good people of Solitude. I just wanted to thank you all for being here. To thank you for sharing this wonderfully happy day with myself, and my new husband. Today, the problems of Skyrim are not my problems. Nor are they yours. Today we are joined in peace and happiness. So please, enjoy yourselves. I thank you all again for making this the best wedding a woman could ask for.",CHARACTER,Vittoria,female
"After the kill goes down, panic erupts.",ACTION,ACTION,ACTION
What in the...? Vittoria! No!,CHARACTER,Asgeir Snow-Shod,male
Aiiiieeeeeeee!,CHARACTER,Nura Snow-Shod,female
No! Noooooo!,CHARACTER,Alexia,female
The bride has been murdered! Somebody help!,CHARACTER,Pantea,female
"If the player is detected, Veezara may appear.",ACTION,ACTION,ACTION
Astrid ordered me to keep an eye on you. Figured you could use a hand when the chaos erupted. I'll try to hold them off as best I can. You get back to the Sanctuary.,CHARACTER,Veezara,male
"Either way, the player returns to Sanctuary.",ACTION,ACTION,ACTION
"Ha ha! The news is everywhere! Vittoria Vici, the Emperor's cousin, butchered at her own wedding! Well done! Let's see his eminence try to ignore this. (Remain silent) She bled like a stuck pig.",CHARACTER,Astrid,female
"Yes, the blushing bride now serves Sithis in the Void.",CHARACTER,Dragonborn,playerChoice
"With Vici's murder, you've started us down a path the Dark Brotherhood hasn't traveled in centuries. The assassination of an Emperor. And now, your reward. A unique spell to summon a legend of the Dark Brotherhood. His soul serves us now in death, as his body once did in life.",CHARACTER,Astrid,female
"Ah, and of course, the bonus, for killing Vici while she addressed her guests, as instructed. Gold...simple and pure. Spend it as you will.",CHARACTER,Astrid,female
"Unfortunately, in your zeal, you failed to eliminate Vici while she addressed her guests, as directed. I'm sorry, but your bonus is forfeit.",CHARACTER,Astrid,female
"Now then, time to proceed to the next stage of the plan. Go and speak with Gabriella. She's been helping me arrange your next contract.",CHARACTER,Astrid,female
"If Veezara appeared in Solitude, he'll comment on it back at the Sanctuary.",ACTION,ACTION,ACTION
"Ah, you're back. It was good to fight alongside you. I'm sure people won't be forgetting that wedding anytime soon, hmm?",CHARACTER,Veezara,male
The player locates Gabriella.,ACTION,ACTION,ACTION
"Dear brother. I've been waiting for you. Your next contract awaits, as I'm sure Astrid indicated.",CHARACTER,Gabriella,female
She did. What are the details?,CHARACTER,Dragonborn,playerChoice
"With the Emperor's arrival in Skyrim now a certainty, his security service, the Penitus Oculatus, will need to begin its preparations immediately. Security is being handled by a Commander Maro. Astrid and I have devised a plan to break the man, and in doing so, cripple the Emperor's protection. You are to slay the commander's son, Gaius Maro, and once he is dead, plant false evidence on him, implicating him in a plot to kill the Emperor.",CHARACTER,Gabriella,female
I understand. Gaius Maro will die.,CHARACTER,Dragonborn,playerChoice
Gaius Maro will die! Hail Sithis!,CHARACTER,Dragonborn,playerChoice
(Remain silent),CHARACTER,Dragonborn,playerChoice
"He is set to leave the Penitus Oculatus outpost at Dragon Bridge, and inspect the security of each city in Skyrim. Go there now. Observe Gaius Maro's departure, and follow him. Waylay him in one of the cities, and send his soul to Sithis. Once he's dead, plant the incriminating letter on his body, and let fate take care of the rest. Oh, and one final thing...",CHARACTER,Gabriella,female
Yes?,CHARACTER,Dragonborn,playerChoice
"To earn your bonus, do not kill Gaius Maro in Dragon Bridge, or on the road. Kill him in one of the other major cities he'll be visiting. There, the body will be discovered quickly, as will the letter implicating Gaius Maro in the plot to assassinate the Emperor. Do that, and Astrid has authorized me to grant you a rather unique bonus. It is a special token, to be given to Olava the Feeble, in Whiterun. Olava is an old and dear friend, and a powerful seer. The token entitles you to a reading of your future. It's an opportunity one should not pass up.",CHARACTER,Gabriella,female
What will killing Gaius Maro accomplish?,CHARACTER,Dragonborn,playerChoice
"Killing Commander Maro would do no good. Someone would merely replace him. No, we need him to remain in charge. But...distracted. Weakened. Implicate and kill his son Gaius, and the commander will be grief-stricken and humiliated, his family name ruined. The security plan will then fail. Best yet, the Emperor will be lulled into a false sense of security, thinking an assassination plot had already been discovered and foiled.",CHARACTER,Gabriella,female
Tell me about Dragon Bridge.,CHARACTER,Dragonborn,playerChoice
"It's a small town, with one rather unique feature -- it houses Skyrim's only Penitus Oculatus outpost. It was established by Commander Maro when he first arrived in Skyrim, several months ago. When he began preparing for the Emperor's initial visit.",CHARACTER,Gabriella,female
Do you know Gaius Maro's schedule?,CHARACTER,Dragonborn,playerChoice
"No, so your best plan is to follow him after he leaves Dragon Bridge. However, there is one other option... We know there's an actual written travel schedule, somewhere in the Penitus Oculatus outpost. Securing that would, obviously, be most beneficial... Walk in Gaius Maro's shadow, and deliver to him the judgment of Sithis.",CHARACTER,Gabriella,female
"All uninvolved Family members can give their two cents, except Cicero.",ACTION,ACTION,ACTION
"I've taken the liberty of visiting the cities, and spreading some nasty rumors about Gaius Maro. To make his treachery that much more believable.",CHARACTER,Astrid,female
"What's the matter, Listener? The Night Mother not feeling very chatty these days? You need help from your flesh and blood lessers? You've got to track a man, kill him, and then frame him for a crime. This contract's perfect...for me. Clearly, my lovely wife made a mistake.",CHARACTER,Arnbjorn,male
