dialogue,label,character_name,character_group
"(auto-talk) It's so relaxing. Time to take a breather. I focus on theories pertaining to time and space. It's unfortunate that we can't hide from spatial catastrophes. It's a harsh world out there, which is why we need manpower--we need protection. It won't be long until the Academy hires their own army. Oh? Um... ? What is it?",CHARACTER,Sitting Man,male
"This city is several centuries old. Yet based on our studies so far, Atlas is quite obviously from an entirely different time.",CHARACTER,Female Researcher 1,female
So Atlas wasn't born from the ruins.,CHARACTER,Serah,female
Exactly. It's as if it sprung up here from an entirely different dimension.,CHARACTER,Female Researcher 1,female
"To be honest, Atlas scares me. It's not a fal'Cie, or a monster, or like anything made by humans.",CHARACTER,Female Researcher 1,female
"Some say that Atlas is actually a weapon, but I don't know. There aren't any records of a weapon of that stature.",CHARACTER,Female Researcher 1,female
Mysterious light-emitting structures... ... and the paradox--I think they're both connected with the appearance of Atlas.,CHARACTER,Female Researcher 1,female
It's my turn to cook today. Hope you're not a picky eater!,CHARACTER,Female Researcher 2,female
"Oh, no. I'll eat anything. Thank you!",CHARACTER,Serah,female
"Good to hear! You know, you need to be able to handle anything in this day and age. (auto-talk) The people at the Academy are so picky. A lot of people even complain about how good their lives used to be. Can you believe it? Hmph. There are trainees who refuse to eat vegetables. It's a shame--the vegetables of Gran Pulse are much tastier than the ones grown on Cocoon. They use the Gran Elevator to transport vegetables from Gran Pulse. That elevator is amazing. Now, getting back and forth from Gran Pulse is a snap!",CHARACTER,Female Researcher 2,female
"What a unique little pet. Well-behaved, too! Is he a monster of some sort?",CHARACTER,Female Researcher 3,female
Not exactly. He's more like a good luck charm.,CHARACTER,Serah,female
Is that right? You're such a cute little boy!,CHARACTER,Female Researcher 3,female
Kupo!,CHARACTER,Mog,male
"Oh. I'd love to own a pet, too! But since the Academy is a serious research facility, I'd be better off without one. These days, the only animals I come into contact with are the monsters in the lab. Actually, they are pretty cute, but they're not very snuggly.",CHARACTER,Female Researcher 3,female
Atlas has the ability to appear and disappear randomly. Its main physical component actually exists elsewhere.,CHARACTER,Male Researcher 1,male
"So if we want to defeat Atlas, we need to destroy that component.",CHARACTER,Serah,female
"We can also try and figure out its spatial manipulation mechanism. I wonder if the paradox has anything to do with it. (auto-talk) An unexplainable phenomenon, a contradiction--that's the paradox. I wonder what kind of world gave birth to Atlas. I doubt a very peaceful one. Is Atlas unstable, or is its main physical component flawed in some fashion? There's also the possibility it uses an advanced form of camouflage. We scientists don't even know how to wield a weapon, but I guess we'll have to learn how to take care of ourselves someday.",CHARACTER,Male Researcher 1,male
"There are four glowing objects deep within the ruins. (The camera shows a Time Gate.) It's packed with monsters back there, though.",CHARACTER,Guard 1,male
Monsters appear suddenly near the glowing objects. Although this one seems pretty quiet right now.,CHARACTER,Guard 1,male
The glowing objects appeared around the same time as the paradox.,CHARACTER,Guard 1,male
The scientists are studying this phenomenon causing all the weird stuff to appear. They're calling it the 'paradox.',CHARACTER,Guard 1,male
I appreciate your help! I apologize for my colleague. He's not a friendly one.,CHARACTER,Guard 2,male
Currently a phenomenon called the paradox has taken effect. Monsters are appearing around those glowing objects. Careful if you're heading deep within the ruins.,CHARACTER,Guard 2,male
"Why did the Academy set up camp here? To investigate, to do research, to develop technology based on Atlas. They were surprised as anyone when that hand started moving.",CHARACTER,Guard 2,male
"The Academy has been focusing their investigation on these ruins in hopes of uncovering lost technology. Since the suspension of the fal'Cie five years ago, life has been... inconvenient.",CHARACTER,Guard 2,male
"The Academy is a new organization, but in a very short amount of time, they've become the main hope for the world's restoration. Their idea is to build an autonomous society based on modern technology.",CHARACTER,Guard 2,male
Please collect a communicator before you proceed. You'll need the ID.,CHARACTER,Guard 3,male
Anyone without an ID will be considered an intruder. No exceptions.,CHARACTER,Guard 3,male
"Five years ago, the Sanctum ordered the Purge and drove people out of their homes. A lot of them escaped and fled. They hid in these ruins, hoping to survive.",CHARACTER,Guard 4,male
It breaks my heart to think of the blood shed by civilians here five years ago.,CHARACTER,Guard 4,male
I'm constantly on edge because I don't know where those terrors will appear next.,CHARACTER,Guard 4,male
If only we could predict where the monsters are going to emerge.,CHARACTER,Guard 4,male
You show interest in the ruins. Are you a student?,CHARACTER,Male Researcher 2,male
"Um, well, I was supposed to go to the capital's university.",CHARACTER,Serah,female
"And because of what happened to Cocoon, you gave up your studies? I'm sorry that happened.",CHARACTER,Male Researcher 2,male
It's all right. Things turned out well.,CHARACTER,Serah,female
"We here at the Academy have a great responsibility. With the fal'Cie gone, people rely on us to protect humanity.",CHARACTER,Male Researcher 2,male
We need to develop our technology in order to maintain Cocoon. That's why the Academy has been vested with so much authority--for the purpose of research. And we take that responsibility seriously.,CHARACTER,Male Researcher 2,male
"I can tell you this: the Academy respects ability and potential. If you have what it takes, they'll appoint you leader, regardless of your age.",CHARACTER,Male Researcher 2,male
"Serah can speak with an odd, feathery looking woman...",ACTION,ACTION,ACTION
"Choco boco lina! Welcome! Get your traveling products here at Chocolina's emporium! The beauty's all mine, but the products can be yours but only if you show me the money! This might be a once in a lifetime choco mazing opportunity, so don't miss out!",CHARACTER,Chocolina,female
"Um. Hi there. I'm a little overwhelmed, and slightly confused, to be honest. So you run a shop?",CHARACTER,Serah,female
A Primer is presented on shopping with Chocolina. Store dialogue opens. Upon closing it...,ACTION,ACTION,ACTION
Have a fantabulous day!,CHARACTER,Chocolina,female
If Serah talks with her again...,ACTION,ACTION,ACTION
"Have you seen that big ol' giant? Where'd he come from? Someone sure wasted their time and hard-earned money making something that big! I don't like seeing materials go to waste like that, but hey, what can I do? I can open up my shop! That's what I can do!",CHARACTER,Chocolina,female
Store dialog opens. Upon closing it...,ACTION,ACTION,ACTION
You know I'm counting on you. Everyone is!,CHARACTER,Chocolina,female
And again...,ACTION,ACTION,ACTION
"If it's the giant you want to take down, then take a look around!",CHARACTER,Chocolina,female
Store dialog opens,ACTION,ACTION,ACTION
"Eventually Serah talks to Alyssa, and...",ACTION,ACTION,ACTION
"You'll need an ID to travel any further into the ruins. Here, take this communicator and keep it with you at all times.",CHARACTER,Alyssa,female
Item Acquired! You obtain an Academy Communicator! You obtain a map of the Bresha Ruins!,ACTION,ACTION,ACTION
"So, I'm curious.",CHARACTER,Noel,male
Yeah?,CHARACTER,Alyssa,female
"Just why are you helping us, anyway?",CHARACTER,Noel,male
(points at him) I saw you two. I saw how you got here through that thing.,CHARACTER,Alyssa,female
"What, you mean through the gate?",CHARACTER,Noel,male
"Yes, it is a kind of gate. It links to another world, doesn't it?",CHARACTER,Alyssa,female
Kupo.,CHARACTER,Mog,male
Nice to finally have some clue what these things are for.,CHARACTER,Alyssa,female
"So basically, helping us out was almost like part of your research. But you still have questions.",CHARACTER,Noel,male
"I do have questions, yes. About the gate, and about the paradox.",CHARACTER,Alyssa,female
"(crossing his arms) But with Atlas throwing his weight around, the ruins'll be closed off and there goes the chance to get your answers.",CHARACTER,Noel,male
Noel.,CHARACTER,Serah,female
Kupopo?,CHARACTER,Mog,male
No problem. We'll take care of that giant for you.,CHARACTER,Noel,male
You will? Great!,CHARACTER,Alyssa,female
"The scene ends and a primer is presented on how to change the character controlled in the field and another on types of Time Gates. Playable control is returned to Serah, but the leader can now be changed at any time. Serah can talk to Alyssa again.",ACTION,ACTION,ACTION
You know what I heard? They might be shutting this site down pretty soon. It's all because of Atlas. It's too unsafe with him around. But... but there's still so much I want to explore.,CHARACTER,Alyssa,female
Here's hoping Atlas stops moving. Then we can get to the bottom of this whole paradox business.,CHARACTER,Alyssa,female
"It's not easy, though, with all these things they keep throwing at me. I'm still a trainee. I mean, I've got my exam to prepare for.",CHARACTER,Alyssa,female
"I'd heard your name before, you know. There are some people who haven't forgotten what the l'Cie started on Cocoon, Serah Farron.",CHARACTER,Alyssa,female
I don't suppose you've learned anything about Atlas.,CHARACTER,Alyssa,female
"If you notice anything suspicious, let us know.",CHARACTER,Alyssa,female
We thought we were dealing with your average ruined city until we dug up that gigantic hand. Now they're saying that Cocoon might've had some technologically advanced culture way back in the past.,CHARACTER,Guard at Exit to Main Ruins Area,male
"According to the academics, there are two types of ruins. The normal ruins of old Cocoon cities, and the 'vestiges' brought up from Pulse. These ruins are the normal type--just a place where people used to live hundreds of years ago.",CHARACTER,Guard at Exit to Main Ruins Area,male
Watch out for creatures deeper in the ruins. There's no guarantee security forces will reach you in time.,CHARACTER,Guard at Exit to Main Ruins Area,male
"As Noel, talking with the one Female Researcher...",ACTION,ACTION,ACTION
"What a unique little pet! Well-behaved, too! Is he a monster of some sort?",CHARACTER,Female Researcher 3,female
We call him Piggy Kitty.,CHARACTER,Noel,male
Kupo!!!,CHARACTER,Mog,male
Piggy Kitty? What a perfect name!,CHARACTER,Female Researcher 3,female
Ku... Kupo...,CHARACTER,Mog,male
Serah and Noel proceed into the main ruins area.,ACTION,ACTION,ACTION
(auto-talk) Why did you offer to stop the giant?,CHARACTER,Serah,female
Because we can't let Atlas shut this place down. We need to search the ruins. There might be other gates we can use.,CHARACTER,Noel,male
Like the gate to Valhalla?,CHARACTER,Serah,female
Exactly. And how can I take you to Lightning without those handy dandy portals?,CHARACTER,Noel,male
Right. We'll do it your way.,CHARACTER,Serah,female
"The two continue on a little ways. Mandatory battle with Cait Sith and Zwerg Scandroid. Upon defeat, each turns into a monster crystal. Paradigm Pack Unlocked! Following the battle, there is a cutscene showing one of the crystals.",ACTION,ACTION,ACTION
What? The monster turned into crystal!,CHARACTER,Serah,female
"Servant of time. Daughter of chaos. Unto the world unseen, the untamed you guide.",CHARACTER,Mog,male
Huh. Whaddya know? It talks. (He pokes him on the head.),CHARACTER,Noel,male
Kupo!,CHARACTER,Mog,male
"Wait, what do you mean? 'Guide the untamed'?",CHARACTER,Serah,female
"Your power over monsters, kupo.",CHARACTER,Mog,male
Over monsters?,CHARACTER,Serah,female
